tx_hash,method,local_time,utc_time,sender,receiver,amount,status,functionName
0x89c2f272a22495141ce67b9133a0d2bfbd30b4c8b3385d2992b26419406c93d4,0x8287f7bc,2025/06/17 00:08:20,2025/06/16 16:08:20,0x0000000000000000000000000000000000000000,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,1000000000.0000000000,SUCCESS,
0xb14c78e9b4957c5da1a174bb4a8ec0fafc5b0c127401f1a2cb76c465c60035e5,0xa9059cbb,2025/06/17 14:59:37,2025/06/17 06:59:37,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x99dafcde8941e6b847b7e92de2bf21b8cc2045d4,2000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x49e53a569b47e7b617017916e379f74f754abe235613e66d3aba61e0fd178efc,0xcb1a233d,2025/06/17 23:30:51,2025/06/17 15:30:51,0x6ce3e9e465f37057e7a7d912c2f944abb782385b,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0.0000000000,SUCCESS,recoverToken(uint256 tokenId)
0x58fce5508229ce0a41c3915e9b0ee07d76e487a1a2aedff9f7e196920a407540,0xa9059cbb,2025/06/17 23:31:25,2025/06/17 15:31:25,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0xe5ce2151e54ed603aaf6097df9f8874a7ad42d52,0.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0xd9912cbf87abe18b2750d9dd8c249ea749f75d98c786d17ad183a6f64fc90749,0xa9059cbb,2025/06/19 05:14:54,2025/06/18 21:14:54,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x7cde02ef10e5fd15bc2e951e954a1f73dde979ff,2000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x168d09a468ae5ceee526f09418306ed20e605c21acd775af2e5bb7b24922c885,0xa9059cbb,2025/06/19 05:15:37,2025/06/18 21:15:37,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x7cde02ef10e5fd15bc2e951e954a1f73dde979ff,5000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x12a95d4ed026bfa137837b1d4d4e6621f4a95e2f9a2588f6a8ea08cb35bbc835,0xa9059cbb,2025/06/19 05:16:39,2025/06/18 21:16:39,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x7cde02ef10e5fd15bc2e951e954a1f73dde979ff,10000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0xd60167b776b72943553ed4848367b4410c2de1961879b4069258197e9ac6b6b4,0xa9059cbb,2025/06/20 06:16:50,2025/06/19 22:16:50,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x99dafcde8941e6b847b7e92de2bf21b8cc2045d4,100000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0xa0354d4d80f168678b5e7f885e877254de66d48dedf563f7975db0935ba94fe7,0xa9059cbb,2025/06/20 06:19:10,2025/06/19 22:19:10,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x7cde02ef10e5fd15bc2e951e954a1f73dde979ff,100000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x56f19f35d8be9ca84c88d84c1a86514e4bb2ed530cf64aa68b4b320713ef58a9,0xa9059cbb,2025/06/20 07:06:01,2025/06/19 23:06:01,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0xc0c9b9cce8821db356f83cc078e82822317b856c,100000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x0709268afe900da89a1cc4ece245870cad758ae2a987ac4a2af0f003858f09c3,0xa9059cbb,2025/06/20 07:10:07,2025/06/19 23:10:07,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0xc0c9b9cce8821db356f83cc078e82822317b856c,100000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0xcd2201f4f8e9e0eee75f7bffcc84f49f44bdc2cb971cf777c9b6024f0b9230c7,0xa9059cbb,2025/06/20 07:38:35,2025/06/19 23:38:35,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x1eef4b336420c1186fd12e3ba3dbf064ce9128a8,80000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x1fdc635a8acbbdfa1d5ecf89691aeaf9c75100971533a2361d218c9e66badfd9,0xe8e33700,2025/06/21 21:41:11,2025/06/21 13:41:11,0x1d0a5191efc556c1a4179001ac147b55f36f0a3c,0x6a140d6fa20c8ec1519809396e1f4cdf5faeda45,250000000.0000000000,SUCCESS,"addLiquidity(address tokenA, address tokenB, uint256 amountADesired, uint256 amountBDesired, uint256 amountAMin, uint256 amountBMin, address to, uint256 deadline)"
0xbc330a2a5b0cb43a66d4d5cd802c807ba4bd7575f18fcbc0834d19419c84e048,0x3593564c,2025/06/21 21:42:44,2025/06/21 13:42:44,0x6a140d6fa20c8ec1519809396e1f4cdf5faeda45,0x7ada1556beb1f44935d3fa9258cc23fc2cb69aaa,124625.3431101238,SUCCESS,"execute(bytes commands,bytes[] inputs,uint256 deadline)"
0x5d4dfdeb8e431374a7c33626288610bf6bf38f17ff0f27874a20ebe5b178e5b2,0x3593564c,2025/06/21 21:43:11,2025/06/21 13:43:11,0x6a140d6fa20c8ec1519809396e1f4cdf5faeda45,0x7ada1556beb1f44935d3fa9258cc23fc2cb69aaa,124500.9977386324,SUCCESS,"execute(bytes commands,bytes[] inputs,uint256 deadline)"
