tx_hash,method,local_time,utc_time,sender,receiver,amount,status,functionName
0x3855db437d2e0c32cd2ea1448b6de654fe15937330e721d7e2ae3cf51ff64f5e,0x60806040,2023/11/28 06:12:02,2023/11/27 22:12:02,0x0000000000000000000000000000000000000000,0xfe2aded79c798d3302a978173133a8ea931a0174,10000000.0000000000,SUCCESS,"atInversebrah(int248 a, uint48[] b, uint32 c, bytes20[] d, bytes30[] e)"
0xdcca1aa57ab2efae12316bb93da023c411da9798eeb45d151708d6a6b6c4aa0d,0xa9059cbb,2023/11/28 06:16:53,2023/11/27 22:16:53,0xfe2aded79c798d3302a978173133a8ea931a0174,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,10000000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x28dcc0efe12bd30911a3c614b0e852df152eae85c7c5ae8c9b2ffca710c4e6b9,0xa9059cbb,2023/11/28 07:09:15,2023/11/27 23:09:15,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,0xfe8063abd989b07ace20451115446cc66a2f4e71,4000.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0xf060f35b477fd448ac8f873db6264ae5f52b964dfcef6c966b786885151d1c5c,0xa9059cbb,2023/11/28 07:11:00,2023/11/27 23:11:00,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,0x3a8f9bc21637c0b3b4df15d220198fd7fe1570fd,4005.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x28ac716d470582a227749e60787fdd5fa311468046232922accb1a6ace7de662,0xa9059cbb,2023/11/28 07:13:09,2023/11/27 23:13:09,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,0x43a9200e517ad10991019073a67495517b6181ef,4010.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x2e371500f9fd23a7119fcf29d8cb1b7388167737c4f9b8b9c7f7b278cd1cdf9e,0x38803f56,2023/11/28 07:28:30,2023/11/27 23:28:30,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,9532800.0000000000,SUCCESS,
0xf12d433d6a24ca7d4850448761456f9b67790499163d061077670f43830abe66,0xa9059cbb,2023/12/11 07:32:12,2023/12/10 23:32:12,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,0x40512825c9d900fc077f5a4eaba9412047b35fab,4001.0000000000,SUCCESS,"transfer(address dst, uint256 amount)"
0x49f63c48cee084aa597cc5458ea0a87f5a4a5c6ac7a1cfb555a2916dc64d0766,0x4bb278f3,2023/12/16 08:21:50,2023/12/16 00:21:50,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,6362509.0765944002,SUCCESS,finalize()
0x49f63c48cee084aa597cc5458ea0a87f5a4a5c6ac7a1cfb555a2916dc64d0766,0x4bb278f3,2023/12/16 08:21:50,2023/12/16 00:21:50,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,0x896ef9e4d38be9a9e30ff64c44cdf8ed471848df,1334523.2688656000,SUCCESS,finalize()
0x1c3cba69aad171abb10584517381c07c1cafb39114405df874818f4a5db8bfdf,0x4e71d92d,2023/12/16 08:35:14,2023/12/16 00:35:14,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,0x9fccf6370d5a189eb79fb7ac199758aa9354f22d,470027.6545400000,SUCCESS,claim()
0x4027b47337a7c36c6d4a1ce987eadb1a71ae36b77b1976a56879d0897e6a98c4,0x5ae401dc,2023/12/16 08:41:41,2023/12/16 00:41:41,0x896ef9e4d38be9a9e30ff64c44cdf8ed471848df,0x9fccf6370d5a189eb79fb7ac199758aa9354f22d,1000.0000000000,SUCCESS,"multicall(uint256 deadline, bytes[] data)"
0xf6c3e76173303d26ffe19883a69bcd81e494d4e7e3d85c1a05ecf4aaf96211c3,0x4e71d92d,2023/12/16 08:44:29,2023/12/16 00:44:29,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,0xdc24edeef59066ce29f0fc0ec2633eab6d4f9ca3,828000.0000000000,SUCCESS,claim()
0x0f4448a53937e30dc88b42dfadcd53e2f51d6092e9d1695721ecde441978306a,0x4e71d92d,2023/12/16 08:50:50,2023/12/16 00:50:50,0xc234ae3fb42d45f7e1b901bc6507d71a2bcaea69,0x4a325dba813a571bacfd32ba14af93cb8ffb87d0,354200.0000000000,SUCCESS,claim()
0xc18bae89049ab8226c388e31b8bce99af67a8c4cba55ac0704a08dd22f3de418,0x5ae401dc,2023/12/16 08:54:35,2023/12/16 00:54:35,0x896ef9e4d38be9a9e30ff64c44cdf8ed471848df,0x2c77507a2dd56fbf7f48d21d649ac058e1dfcc45,7928.0242693994,SUCCESS,"multicall(uint256 deadline, bytes[] data)"
0xf942248c73ea8c2ba4d8ef883c4d6d83a7a7a302e5c1c68dfe26c8fece07693e,0x8fe965b3,2023/12/16 09:01:01,2023/12/16 01:01:01,0x896ef9e4d38be9a9e30ff64c44cdf8ed471848df,0xeb356a8f2d973440ff05cf5ce6d363af089a026a,4316.2982418121,SUCCESS,
